industry,skills,title,job_id
Internet,Leadership,"  Director of Data Science - Consumer Goods
",LI437
Internet,Marketing,"  Director of Data Science - Consumer Goods
",LI437
Internet,Supply Chain Management,"  Director of Data Science - Consumer Goods
",LI437
Internet,Consumer Goods,"  Director of Data Science - Consumer Goods
",LI437
Internet,Bachelor's Degree,"  Director of Data Science - Consumer Goods
",LI437
Hospitality,Python (Programming Language),"  Big Data Engineer
",LI438
Hospitality,Software Development Life Cycle (SDLC),"  Big Data Engineer
",LI438
Hospitality,Requirements Analysis,"  Big Data Engineer
",LI438
Hospitality,Shell Scripting,"  Big Data Engineer
",LI438
Hospitality,Apache Spark,"  Big Data Engineer
",LI438
Hospitality,Agile Methodologies,"  Big Data Engineer
",LI438
Hospitality,Software Development,"  Big Data Engineer
",LI438
Hospitality,Big Data,"  Big Data Engineer
",LI438
Hospitality,MySQL,"  Big Data Engineer
",LI438
Hospitality,Testing,"  Big Data Engineer
",LI438
Hospitality,Bachelor's Degree,"  Big Data Engineer
",LI438
Consumer Services,Python (Programming Language),"  Sr. Big Data Developer
",LI439
Consumer Services,Tableau,"  Sr. Big Data Developer
",LI439
Consumer Services,Hadoop,"  Sr. Big Data Developer
",LI439
Consumer Services,Big Data,"  Sr. Big Data Developer
",LI439
Consumer Services,Apache Pig,"  Sr. Big Data Developer
",LI439
Consumer Services,Master's Degree,"  Sr. Big Data Developer
",LI439
Information Technology and Services,Cloud Computing,"  Big Data Engineer
",LI440
Information Technology and Services,Enterprise Software,"  Big Data Engineer
",LI440
Information Technology and Services,Apache Spark,"  Big Data Engineer
",LI440
Information Technology and Services,Communication,"  Big Data Engineer
",LI440
Information Technology and Services,Hadoop,"  Big Data Engineer
",LI440
Information Technology and Services,Docker Products,"  Big Data Engineer
",LI440
Information Technology and Services,Big Data,"  Big Data Engineer
",LI440
Information Technology and Services,Leadership,"  Big Data Engineer
",LI440
Information Technology and Services,Consulting,"  Big Data Engineer
",LI440
Information Technology and Services,Amazon Web Services (AWS),"  Big Data Engineer
",LI440
Information Technology and Services,Bachelor's Degree,"  Big Data Engineer
",LI440
Marketing and Advertising,Python (Programming Language),"  Senior Software Engineer in Data Science
",LI441
Marketing and Advertising,SQL,"  Senior Software Engineer in Data Science
",LI441
Marketing and Advertising,Statistics,"  Senior Software Engineer in Data Science
",LI441
Marketing and Advertising,Java,"  Senior Software Engineer in Data Science
",LI441
Marketing and Advertising,Apache Spark,"  Senior Software Engineer in Data Science
",LI441
Marketing and Advertising,Hadoop,"  Senior Software Engineer in Data Science
",LI441
Marketing and Advertising,Machine Learning,"  Senior Software Engineer in Data Science
",LI441
Marketing and Advertising,Parallel Computing,"  Senior Software Engineer in Data Science
",LI441
Marketing and Advertising,Software Development,"  Senior Software Engineer in Data Science
",LI441
Marketing and Advertising,Amazon Web Services (AWS),"  Senior Software Engineer in Data Science
",LI441
Internet,Prediction,"  Sr/Lead Data Scientist
",LI442
Internet,Research,"  Sr/Lead Data Scientist
",LI442
Internet,Travel,"  Sr/Lead Data Scientist
",LI442
Internet,Scientists,"  Sr/Lead Data Scientist
",LI442
Internet,Airlines,"  Sr/Lead Data Scientist
",LI442
Internet,Start-ups,"  Sr/Lead Data Scientist
",LI442
Internet,Leadership,"  Sr/Lead Data Scientist
",LI442
Internet,Economics,"  Sr/Lead Data Scientist
",LI442
Internet,Pricing Strategy,"  Sr/Lead Data Scientist
",LI442
Internet,Algorithms,"  Sr/Lead Data Scientist
",LI442
Banking,Python (Programming Language),"  Senior Data Analyst
",LI443
Banking,SQL,"  Senior Data Analyst
",LI443
Banking,Microsoft Excel,"  Senior Data Analyst
",LI443
Banking,Data Analysis,"  Senior Data Analyst
",LI443
Banking,SQL Server Management Studio,"  Senior Data Analyst
",LI443
Banking,Communication,"  Senior Data Analyst
",LI443
Banking,Problem Solving,"  Senior Data Analyst
",LI443
Banking,Transact-SQL (T-SQL),"  Senior Data Analyst
",LI443
Banking,"Extract, Transform, Load (ETL)","  Senior Data Analyst
",LI443
Banking,Troubleshooting,"  Senior Data Analyst
",LI443
Banking,Master's Degree,"  Senior Data Analyst
",LI443
Electrical/Electronic Manufacturing,Analytical Skills,"  Sr. Data Analyst Consultant
",LI444
Electrical/Electronic Manufacturing,Data Analysis,"  Sr. Data Analyst Consultant
",LI444
Electrical/Electronic Manufacturing,Statistics,"  Sr. Data Analyst Consultant
",LI444
Electrical/Electronic Manufacturing,Report Writing,"  Sr. Data Analyst Consultant
",LI444
Electrical/Electronic Manufacturing,Communication,"  Sr. Data Analyst Consultant
",LI444
Electrical/Electronic Manufacturing,SPSS,"  Sr. Data Analyst Consultant
",LI444
Electrical/Electronic Manufacturing,Minitab,"  Sr. Data Analyst Consultant
",LI444
Electrical/Electronic Manufacturing,Economics,"  Sr. Data Analyst Consultant
",LI444
Electrical/Electronic Manufacturing,Database Design,"  Sr. Data Analyst Consultant
",LI444
Electrical/Electronic Manufacturing,Data Warehousing,"  Sr. Data Analyst Consultant
",LI444
Electrical/Electronic Manufacturing,Bachelor's Degree,"  Sr. Data Analyst Consultant
",LI444
Information Technology and Services,Python (Programming Language),"  Data Analyst
",LI445
Information Technology and Services,SQL,"  Data Analyst
",LI445
Information Technology and Services,Data Analysis,"  Data Analyst
",LI445
Information Technology and Services,Analytics,"  Data Analyst
",LI445
Information Technology and Services,Statistics,"  Data Analyst
",LI445
Information Technology and Services,Sales,"  Data Analyst
",LI445
Information Technology and Services,Advertising,"  Data Analyst
",LI445
Information Technology and Services,Targeted Advertising,"  Data Analyst
",LI445
Information Technology and Services,Quantitative Analytics,"  Data Analyst
",LI445
Information Technology and Services,Product Engineering,"  Data Analyst
",LI445
Information Technology and Services,Bachelor's Degree,"  Data Analyst
",LI445
Computer Software,Python (Programming Language),"  Senior Data Scientist, Research
",LI446
Computer Software,Data Science,"  Senior Data Scientist, Research
",LI446
Computer Software,Analytics,"  Senior Data Scientist, Research
",LI446
Computer Software,Statistics,"  Senior Data Scientist, Research
",LI446
Computer Software,Research,"  Senior Data Scientist, Research
",LI446
Computer Software,Slack,"  Senior Data Scientist, Research
",LI446
Computer Software,Growth Strategies,"  Senior Data Scientist, Research
",LI446
Computer Software,Quantitative Research,"  Senior Data Scientist, Research
",LI446
Computer Software,SPSS,"  Senior Data Scientist, Research
",LI446
Computer Software,Business Strategy,"  Senior Data Scientist, Research
",LI446
Information Technology and Services,Python (Programming Language),"  Cloudera-Big Data Engineer
",LI447
Information Technology and Services,Healthcare,"  Cloudera-Big Data Engineer
",LI447
Information Technology and Services,Data Engineering,"  Cloudera-Big Data Engineer
",LI447
Information Technology and Services,Lake,"  Cloudera-Big Data Engineer
",LI447
Information Technology and Services,Party Planning,"  Cloudera-Big Data Engineer
",LI447
Information Technology and Services,Solr,"  Cloudera-Big Data Engineer
",LI447
Information Technology and Services,Apache Spark,"  Cloudera-Big Data Engineer
",LI447
Information Technology and Services,XML,"  Cloudera-Big Data Engineer
",LI447
Information Technology and Services,HL7 Standards,"  Cloudera-Big Data Engineer
",LI447
Information Technology and Services,Data Warehousing,"  Cloudera-Big Data Engineer
",LI447
Computer Software,Management,"  Senior Data Scientist/Analytics Engineer (Machine Learning/Big Data)
",LI448
Computer Software,Analytics,"  Senior Data Scientist/Analytics Engineer (Machine Learning/Big Data)
",LI448
Computer Software,Statistics,"  Senior Data Scientist/Analytics Engineer (Machine Learning/Big Data)
",LI448
Computer Software,Engineers,"  Senior Data Scientist/Analytics Engineer (Machine Learning/Big Data)
",LI448
Computer Software,Enterprise Software,"  Senior Data Scientist/Analytics Engineer (Machine Learning/Big Data)
",LI448
Computer Software,Pre-sales,"  Senior Data Scientist/Analytics Engineer (Machine Learning/Big Data)
",LI448
Computer Software,Machine Learning,"  Senior Data Scientist/Analytics Engineer (Machine Learning/Big Data)
",LI448
Computer Software,Big Data,"  Senior Data Scientist/Analytics Engineer (Machine Learning/Big Data)
",LI448
Computer Software,Algorithms,"  Senior Data Scientist/Analytics Engineer (Machine Learning/Big Data)
",LI448
Computer Software,SAP FICO,"  Senior Data Scientist/Analytics Engineer (Machine Learning/Big Data)
",LI448
Computer Software,Master's Degree,"  Senior Data Scientist/Analytics Engineer (Machine Learning/Big Data)
",LI448
Computer Software,Python (Programming Language),"  Data Scientist
",LI449
Computer Software,SQL,"  Data Scientist
",LI449
Computer Software,Product Management,"  Data Scientist
",LI449
Computer Software,Statistics,"  Data Scientist
",LI449
Computer Software,Translation,"  Data Scientist
",LI449
Computer Software,Artificial Intelligence (AI),"  Data Scientist
",LI449
Computer Software,Communication,"  Data Scientist
",LI449
Computer Software,Machine Learning,"  Data Scientist
",LI449
Computer Software,Programming,"  Data Scientist
",LI449
Computer Software,Algorithms,"  Data Scientist
",LI449
Computer Software,Master's Degree,"  Data Scientist
",LI449
Hospital & Health Care,Bachelor's Degree,"  Big Data Developer
",LI450
Online Media,Data Analysis,"  Data Scientist
",LI451
Online Media,Business Insights,"  Data Scientist
",LI451
Online Media,Data Science,"  Data Scientist
",LI451
Online Media,Analytics,"  Data Scientist
",LI451
Online Media,Matlab,"  Data Scientist
",LI451
Online Media,Consumer Insight,"  Data Scientist
",LI451
Online Media,Software,"  Data Scientist
",LI451
Online Media,Media Research,"  Data Scientist
",LI451
Online Media,Leadership,"  Data Scientist
",LI451
Online Media,Software Project Management,"  Data Scientist
",LI451
Online Media,Master's Degree,"  Data Scientist
",LI451
Computer Networking,Data Analysis,"  Data Scientist-Junior to Senior Level-Customer Focused Role-
",LI452
Computer Networking,Data Science,"  Data Scientist-Junior to Senior Level-Customer Focused Role-
",LI452
Computer Networking,Scrum,"  Data Scientist-Junior to Senior Level-Customer Focused Role-
",LI452
Computer Networking,Cloud Computing,"  Data Scientist-Junior to Senior Level-Customer Focused Role-
",LI452
Computer Networking,Enterprise Software,"  Data Scientist-Junior to Senior Level-Customer Focused Role-
",LI452
Computer Networking,Consulting,"  Data Scientist-Junior to Senior Level-Customer Focused Role-
",LI452
Computer Networking,Algorithms,"  Data Scientist-Junior to Senior Level-Customer Focused Role-
",LI452
Computer Networking,Amazon Web Services (AWS),"  Data Scientist-Junior to Senior Level-Customer Focused Role-
",LI452
Computer Networking,Business Intelligence,"  Data Scientist-Junior to Senior Level-Customer Focused Role-
",LI452
Computer Networking,Project Delivery,"  Data Scientist-Junior to Senior Level-Customer Focused Role-
",LI452
Internet,Python (Programming Language),"  Data Scientist
",LI453
Internet,Computer Science,"  Data Scientist
",LI453
Internet,Data Mining,"  Data Scientist
",LI453
Internet,Data Engineering,"  Data Scientist
",LI453
Internet,Machine Learning,"  Data Scientist
",LI453
Internet,Data Modeling,"  Data Scientist
",LI453
Internet,Algorithms,"  Data Scientist
",LI453
Mechanical or Industrial Engineering,Python (Programming Language),"  Data Analyst/DataScientist - Raleigh, NC
",LI454
Mechanical or Industrial Engineering,Data Analysis,"  Data Analyst/DataScientist - Raleigh, NC
",LI454
Mechanical or Industrial Engineering,Data Science,"  Data Analyst/DataScientist - Raleigh, NC
",LI454
Mechanical or Industrial Engineering,Statistics,"  Data Analyst/DataScientist - Raleigh, NC
",LI454
Mechanical or Industrial Engineering,Employee Benefits Design,"  Data Analyst/DataScientist - Raleigh, NC
",LI454
Mechanical or Industrial Engineering,Translation,"  Data Analyst/DataScientist - Raleigh, NC
",LI454
Mechanical or Industrial Engineering,Communication,"  Data Analyst/DataScientist - Raleigh, NC
",LI454
Mechanical or Industrial Engineering,Forecasting,"  Data Analyst/DataScientist - Raleigh, NC
",LI454
Mechanical or Industrial Engineering,Algorithms,"  Data Analyst/DataScientist - Raleigh, NC
",LI454
Mechanical or Industrial Engineering,Retirement Planning,"  Data Analyst/DataScientist - Raleigh, NC
",LI454
Mechanical or Industrial Engineering,Bachelor's Degree,"  Data Analyst/DataScientist - Raleigh, NC
",LI454
Information Technology and Services,Python (Programming Language),"  Data Scientist
",LI455
Information Technology and Services,Data Science,"  Data Scientist
",LI455
Information Technology and Services,R,"  Data Scientist
",LI455
Information Technology and Services,Statistics,"  Data Scientist
",LI455
Information Technology and Services,Deep Learning,"  Data Scientist
",LI455
Information Technology and Services,Machine Learning,"  Data Scientist
",LI455
Information Technology and Services,Data Modeling,"  Data Scientist
",LI455
Information Technology and Services,Project Management,"  Data Scientist
",LI455
Information Technology and Services,Algorithms,"  Data Scientist
",LI455
Information Technology and Services,Master's Degree,"  Data Scientist
",LI455
Computer & Network Security,SQL,"  Jr. Data Analyst
",LI456
Computer & Network Security,Microsoft Excel,"  Jr. Data Analyst
",LI456
Computer & Network Security,Data Analysis,"  Jr. Data Analyst
",LI456
Computer & Network Security,Statistics,"  Jr. Data Analyst
",LI456
Computer & Network Security,PostgreSQL,"  Jr. Data Analyst
",LI456
